EUR/USD,20230901 00:29:46.536,1.08398,1.08402
EUR/USD,20230901 00:29:46.568,1.08391,1.08408
EUR/USD,20230901 00:29:46.568,1.08398,1.08402
EUR/USD,20230901 00:29:47.118,1.08397,1.08401
EUR/USD,20230901 00:29:48.576,1.08397,1.08402
EUR/USD,20230901 00:29:48.797,1.08397,1.08401
EUR/USD,20230901 00:29:54.829,1.0839,1.08409
EUR/USD,20230901 00:29:54.845,1.08396,1.08401
EUR/USD,20230901 00:29:54.845,1.0839,1.08406
EUR/USD,20230901 00:29:54.892,1.08396,1.084
EUR/USD,20230901 00:29:55.160,1.0839,1.08407
EUR/USD,20230901 00:29:55.285,1.08396,1.084
EUR/USD,20230901 00:29:57.308,1.08396,1.08401
EUR/USD,20230901 00:30:00.610,1.08395,1.08401
EUR/USD,20230901 00:30:00.861,1.08396,1.08402
EUR/USD,20230901 00:30:00.861,1.08392,1.08409
EUR/USD,20230901 00:30:00.892,1.08397,1.08401
EUR/USD,20230901 00:30:00.908,1.0839,1.08409
EUR/USD,20230901 00:30:00.955,1.08398,1.08401
EUR/USD,20230901 00:30:00.986,1.08397,1.08401
EUR/USD,20230901 00:30:01.852,1.08396,1.08401
EUR/USD,20230901 00:30:08.150,1.08389,1.08408
EUR/USD,20230901 00:30:08.181,1.08395,1.08401
EUR/USD,20230901 00:30:08.197,1.08388,1.08408
EUR/USD,20230901 00:30:08.228,1.08394,1.08401
EUR/USD,20230901 00:30:08.356,1.08386,1.08409
EUR/USD,20230901 00:30:08.372,1.08387,1.08406
EUR/USD,20230901 00:30:08.387,1.08393,1.08399
EUR/USD,20230901 00:30:08.934,1.08388,1.08405
EUR/USD,20230901 00:30:09.326,1.08393,1.08399
EUR/USD,20230901 00:30:09.749,1.08388,1.08405
EUR/USD,20230901 00:30:10.611,1.08394,1.08399
EUR/USD,20230901 00:30:10.658,1.08394,1.084
EUR/USD,20230901 00:30:12.693,1.08388,1.08405
EUR/USD,20230901 00:30:12.959,1.08394,1.084
EUR/USD,20230901 00:30:13.053,1.08393,1.084
EUR/USD,20230901 00:30:13.912,1.08388,1.08405
EUR/USD,20230901 00:30:14.275,1.08394,1.084
EUR/USD,20230901 00:30:14.416,1.08388,1.08405
EUR/USD,20230901 00:30:15.386,1.08394,1.084
EUR/USD,20230901 00:30:15.702,1.08388,1.08405
EUR/USD,20230901 00:30:16.172,1.08394,1.084
EUR/USD,20230901 00:30:16.330,1.08388,1.08405
EUR/USD,20230901 00:30:16.770,1.0839,1.08405
EUR/USD,20230901 00:30:16.818,1.0839,1.08404
EUR/USD,20230901 00:30:16.850,1.08394,1.084
EUR/USD,20230901 00:30:17.693,1.0839,1.08405
EUR/USD,20230901 00:30:17.725,1.08395,1.084
EUR/USD,20230901 00:30:18.975,1.08394,1.084
EUR/USD,20230901 00:30:20.429,1.08395,1.084
EUR/USD,20230901 00:30:20.839,1.08395,1.08401
EUR/USD,20230901 00:30:22.516,1.08388,1.08403
EUR/USD,20230901 00:30:22.532,1.08393,1.08398
EUR/USD,20230901 00:30:22.548,1.08389,1.08404
EUR/USD,20230901 00:30:22.563,1.08394,1.084
EUR/USD,20230901 00:30:22.579,1.08394,1.08399
EUR/USD,20230901 00:30:22.610,1.08394,1.084
EUR/USD,20230901 00:30:22.719,1.08393,1.084
EUR/USD,20230901 00:30:22.735,1.08388,1.08405
EUR/USD,20230901 00:30:22.894,1.08393,1.084
EUR/USD,20230901 00:30:24.513,1.08389,1.08404
EUR/USD,20230901 00:30:24.529,1.08394,1.08399
EUR/USD,20230901 00:30:24.544,1.08388,1.08405
EUR/USD,20230901 00:30:24.544,1.08393,1.08399
EUR/USD,20230901 00:30:24.560,1.08389,1.08404
EUR/USD,20230901 00:30:24.576,1.08394,1.084
EUR/USD,20230901 00:30:25.593,1.08388,1.08405
EUR/USD,20230901 00:30:25.593,1.08394,1.08399
EUR/USD,20230901 00:30:25.624,1.08387,1.08405
EUR/USD,20230901 00:30:25.718,1.08387,1.08404
EUR/USD,20230901 00:30:25.734,1.08393,1.08398
EUR/USD,20230901 00:30:25.780,1.08387,1.08402
EUR/USD,20230901 00:30:25.843,1.08392,1.08396
EUR/USD,20230901 00:30:26.882,1.08389,1.08401
EUR/USD,20230901 00:30:27.007,1.08387,1.08401
EUR/USD,20230901 00:30:27.085,1.08391,1.08396
EUR/USD,20230901 00:30:27.288,1.08386,1.08402
EUR/USD,20230901 00:30:27.335,1.08387,1.08401
EUR/USD,20230901 00:30:27.461,1.08391,1.08396
EUR/USD,20230901 00:30:27.633,1.08392,1.08396
EUR/USD,20230901 00:30:28.118,1.0839,1.08398
EUR/USD,20230901 00:30:28.118,1.08392,1.08396
EUR/USD,20230901 00:30:28.133,1.08388,1.084
EUR/USD,20230901 00:30:28.508,1.08392,1.08396
EUR/USD,20230901 00:30:29.011,1.08391,1.08396
EUR/USD,20230901 00:30:32.556,1.0839,1.084
EUR/USD,20230901 00:30:32.603,1.08391,1.08396
EUR/USD,20230901 00:30:35.682,1.08392,1.08396
EUR/USD,20230901 00:30:37.873,1.08389,1.08399
EUR/USD,20230901 00:30:37.888,1.08389,1.08398
EUR/USD,20230901 00:30:37.904,1.0839,1.08396
EUR/USD,20230901 00:30:38.045,1.08388,1.08397
EUR/USD,20230901 00:30:38.060,1.0839,1.08396
EUR/USD,20230901 00:30:38.107,1.08386,1.08395
EUR/USD,20230901 00:30:38.138,1.08388,1.08391
EUR/USD,20230901 00:30:38.185,1.08388,1.08392
EUR/USD,20230901 00:30:38.232,1.08388,1.08391
EUR/USD,20230901 00:30:38.420,1.08385,1.08394
EUR/USD,20230901 00:30:38.482,1.08388,1.08391
EUR/USD,20230901 00:30:39.078,1.08387,1.08391
EUR/USD,20230901 00:30:39.750,1.08385,1.08394
EUR/USD,20230901 00:30:39.797,1.08387,1.08391
EUR/USD,20230901 00:30:42.746,1.08388,1.08391
EUR/USD,20230901 00:30:46.886,1.08384,1.08394
EUR/USD,20230901 00:30:46.949,1.08388,1.08391
EUR/USD,20230901 00:30:48.316,1.08386,1.08391
EUR/USD,20230901 00:30:48.394,1.08384,1.08393
EUR/USD,20230901 00:30:48.675,1.08386,1.08391
EUR/USD,20230901 00:30:50.602,1.08385,1.08391
EUR/USD,20230901 00:30:50.914,1.08384,1.08392
EUR/USD,20230901 00:30:50.930,1.08385,1.08388
EUR/USD,20230901 00:30:50.945,1.08382,1.08391
EUR/USD,20230901 00:30:50.961,1.08381,1.0839
EUR/USD,20230901 00:30:50.961,1.08383,1.08388
EUR/USD,20230901 00:30:51.023,1.08383,1.08386
EUR/USD,20230901 00:30:51.479,1.08381,1.08386
EUR/USD,20230901 00:30:51.854,1.08379,1.08388
EUR/USD,20230901 00:30:51.919,1.08381,1.08386
EUR/USD,20230901 00:30:52.029,1.0838,1.08388
EUR/USD,20230901 00:30:52.029,1.08382,1.08386
EUR/USD,20230901 00:30:52.044,1.08381,1.08386
EUR/USD,20230901 00:30:52.140,1.08382,1.08386
EUR/USD,20230901 00:30:52.344,1.0838,1.0839
EUR/USD,20230901 00:30:52.344,1.08383,1.08388
EUR/USD,20230901 00:30:52.406,1.08383,1.08389
EUR/USD,20230901 00:30:57.775,1.0838,1.08389
EUR/USD,20230901 00:30:57.790,1.08383,1.08386
EUR/USD,20230901 00:30:58.404,1.08382,1.08386
EUR/USD,20230901 00:31:02.793,1.08378,1.08391
EUR/USD,20230901 00:31:02.933,1.08382,1.08386
EUR/USD,20230901 00:31:04.927,1.08378,1.08392
EUR/USD,20230901 00:31:05.067,1.08382,1.08386
EUR/USD,20230901 00:31:05.398,1.08382,1.08388
EUR/USD,20230901 00:31:05.414,1.08378,1.08391
EUR/USD,20230901 00:31:05.429,1.08384,1.08388
EUR/USD,20230901 00:31:05.461,1.08384,1.0839
EUR/USD,20230901 00:31:05.571,1.0838,1.08393
EUR/USD,20230901 00:31:05.604,1.08384,1.0839
EUR/USD,20230901 00:31:05.635,1.08381,1.08393
EUR/USD,20230901 00:31:05.729,1.08384,1.0839
EUR/USD,20230901 00:31:05.932,1.08381,1.08392
EUR/USD,20230901 00:31:06.042,1.08382,1.08394
EUR/USD,20230901 00:31:06.057,1.08386,1.0839
EUR/USD,20230901 00:31:06.104,1.08386,1.08392
EUR/USD,20230901 00:31:06.120,1.08382,1.08395
EUR/USD,20230901 00:31:06.280,1.08386,1.08392
EUR/USD,20230901 00:31:06.311,1.08382,1.08394
EUR/USD,20230901 00:31:06.406,1.08386,1.08392
EUR/USD,20230901 00:31:07.172,1.08387,1.08392
EUR/USD,20230901 00:31:08.303,1.08386,1.08392
EUR/USD,20230901 00:31:08.930,1.08382,1.08395
EUR/USD,20230901 00:31:08.961,1.08386,1.08392
EUR/USD,20230901 00:31:09.587,1.08385,1.08392
EUR/USD,20230901 00:31:09.743,1.08382,1.08395
EUR/USD,20230901 00:31:10.422,1.08385,1.08391
EUR/USD,20230901 00:31:10.815,1.08386,1.08391
EUR/USD,20230901 00:31:11.534,1.08381,1.08394
EUR/USD,20230901 00:31:11.565,1.08386,1.0839
EUR/USD,20230901 00:31:15.901,1.08381,1.08393
EUR/USD,20230901 00:31:15.917,1.08385,1.0839
EUR/USD,20230901 00:31:15.932,1.08381,1.08394
EUR/USD,20230901 00:31:16.262,1.08385,1.0839
EUR/USD,20230901 00:31:16.907,1.08381,1.08393
EUR/USD,20230901 00:31:16.938,1.08381,1.08394
EUR/USD,20230901 00:31:17.110,1.08385,1.0839
EUR/USD,20230901 00:31:20.095,1.08383,1.08395
EUR/USD,20230901 00:31:20.095,1.08386,1.0839
EUR/USD,20230901 00:31:20.157,1.08387,1.08391
EUR/USD,20230901 00:31:20.563,1.08388,1.08391
EUR/USD,20230901 00:31:20.923,1.08383,1.08395
EUR/USD,20230901 00:31:21.017,1.08388,1.08392
EUR/USD,20230901 00:31:21.127,1.08384,1.08397
EUR/USD,20230901 00:31:21.142,1.08389,1.08393
EUR/USD,20230901 00:31:22.925,1.0839,1.08393
EUR/USD,20230901 00:31:24.024,1.08389,1.08393
EUR/USD,20230901 00:31:24.934,1.08389,1.08394
EUR/USD,20230901 00:31:26.707,1.0839,1.08394
EUR/USD,20230901 00:31:26.754,1.08383,1.08398
EUR/USD,20230901 00:31:26.832,1.0839,1.08394
EUR/USD,20230901 00:31:27.898,1.08389,1.08394
EUR/USD,20230901 00:31:30.203,1.08384,1.08396
EUR/USD,20230901 00:31:30.203,1.08389,1.08391
EUR/USD,20230901 00:31:30.611,1.08388,1.08391
EUR/USD,20230901 00:31:32.473,1.08388,1.08392
EUR/USD,20230901 00:31:33.024,1.08388,1.08393
EUR/USD,20230901 00:31:33.527,1.08388,1.08392
EUR/USD,20230901 00:31:33.574,1.08387,1.08392
EUR/USD,20230901 00:31:33.652,1.08387,1.08391
EUR/USD,20230901 00:31:38.369,1.08387,1.08392
EUR/USD,20230901 00:31:38.385,1.08384,1.08398
EUR/USD,20230901 00:31:38.416,1.08388,1.08394
EUR/USD,20230901 00:31:38.666,1.08383,1.08398
EUR/USD,20230901 00:31:38.933,1.08388,1.08394
EUR/USD,20230901 00:31:39.735,1.08383,1.08398
EUR/USD,20230901 00:31:40.002,1.08388,1.08394
EUR/USD,20230901 00:31:40.942,1.08384,1.08398
EUR/USD,20230901 00:31:41.366,1.08383,1.08396
EUR/USD,20230901 00:31:41.397,1.08388,1.08392
EUR/USD,20230901 00:31:41.428,1.08387,1.08391
EUR/USD,20230901 00:31:44.125,1.08387,1.08392
EUR/USD,20230901 00:31:46.433,1.08382,1.08397
EUR/USD,20230901 00:31:46.449,1.08387,1.08392
EUR/USD,20230901 00:31:46.936,1.08383,1.08396
EUR/USD,20230901 00:31:47.142,1.08387,1.08392
EUR/USD,20230901 00:31:47.892,1.08382,1.08397
EUR/USD,20230901 00:31:47.924,1.08383,1.08396
EUR/USD,20230901 00:31:47.955,1.08382,1.08397
EUR/USD,20230901 00:31:49.779,1.08387,1.08392
EUR/USD,20230901 00:31:49.841,1.08383,1.08397
EUR/USD,20230901 00:31:49.857,1.08388,1.08392
EUR/USD,20230901 00:31:49.951,1.08383,1.08399
EUR/USD,20230901 00:31:49.982,1.08388,1.08392
EUR/USD,20230901 00:31:50.013,1.08389,1.08393
EUR/USD,20230901 00:31:51.001,1.08383,1.08397
EUR/USD,20230901 00:31:51.017,1.08388,1.08393
EUR/USD,20230901 00:31:51.174,1.08388,1.08391
EUR/USD,20230901 00:31:51.647,1.08382,1.08396
EUR/USD,20230901 00:31:51.756,1.08388,1.08391
EUR/USD,20230901 00:31:52.180,1.08387,1.08391
EUR/USD,20230901 00:31:54.925,1.08383,1.08396
EUR/USD,20230901 00:31:54.957,1.08382,1.08396
EUR/USD,20230901 00:31:55.432,1.08387,1.08391
EUR/USD,20230901 00:31:56.203,1.08387,1.08392
EUR/USD,20230901 00:31:56.250,1.08387,1.08391
EUR/USD,20230901 00:32:02.058,1.08387,1.08392
EUR/USD,20230901 00:32:02.558,1.08387,1.08391
EUR/USD,20230901 00:32:03.705,1.08387,1.08392
EUR/USD,20230901 00:32:03.737,1.08383,1.08396
EUR/USD,20230901 00:32:03.909,1.08387,1.08392
EUR/USD,20230901 00:32:04.099,1.08388,1.08392
EUR/USD,20230901 00:32:04.927,1.08388,1.08391
EUR/USD,20230901 00:32:07.111,1.08387,1.08391
EUR/USD,20230901 00:32:09.657,1.08387,1.08392
EUR/USD,20230901 00:32:09.751,1.08383,1.08396
EUR/USD,20230901 00:32:09.767,1.08387,1.08392
EUR/USD,20230901 00:32:09.860,1.08387,1.08391
EUR/USD,20230901 00:32:09.923,1.08382,1.08396
EUR/USD,20230901 00:32:09.970,1.08386,1.0839
EUR/USD,20230901 00:32:11.285,1.0838,1.08396
EUR/USD,20230901 00:32:11.301,1.08381,1.08394
EUR/USD,20230901 00:32:11.301,1.08385,1.0839
EUR/USD,20230901 00:32:11.317,1.0838,1.08395
EUR/USD,20230901 00:32:11.348,1.08378,1.08395
EUR/USD,20230901 00:32:11.442,1.08385,1.0839
EUR/USD,20230901 00:32:11.629,1.08378,1.08393
EUR/USD,20230901 00:32:11.629,1.08384,1.08388
EUR/USD,20230901 00:32:11.645,1.08383,1.08388
EUR/USD,20230901 00:32:11.645,1.08378,1.08394
EUR/USD,20230901 00:32:11.770,1.08383,1.08388
EUR/USD,20230901 00:32:11.848,1.0838,1.08393
EUR/USD,20230901 00:32:11.910,1.08383,1.08388
EUR/USD,20230901 00:32:12.195,1.08385,1.0839
EUR/USD,20230901 00:32:12.320,1.08381,1.08393
EUR/USD,20230901 00:32:12.726,1.08385,1.0839
EUR/USD,20230901 00:32:12.992,1.0838,1.08393
EUR/USD,20230901 00:32:12.992,1.08385,1.08389
EUR/USD,20230901 00:32:13.039,1.08378,1.08391
EUR/USD,20230901 00:32:13.086,1.08383,1.08386
EUR/USD,20230901 00:32:13.164,1.08382,1.08386
EUR/USD,20230901 00:32:13.558,1.08383,1.08386
EUR/USD,20230901 00:32:17.898,1.08382,1.08386
EUR/USD,20230901 00:32:25.507,1.08381,1.08386
EUR/USD,20230901 00:32:26.605,1.08382,1.08386
EUR/USD,20230901 00:32:27.280,1.08379,1.08391
EUR/USD,20230901 00:32:27.295,1.08384,1.08388
EUR/USD,20230901 00:32:27.295,1.08379,1.08393
EUR/USD,20230901 00:32:27.311,1.08381,1.08393
EUR/USD,20230901 00:32:27.342,1.0838,1.08393
EUR/USD,20230901 00:32:27.373,1.08384,1.08389
EUR/USD,20230901 00:32:27.373,1.0838,1.08396
EUR/USD,20230901 00:32:27.483,1.08384,1.08389
EUR/USD,20230901 00:32:27.733,1.08382,1.08395
EUR/USD,20230901 00:32:27.748,1.08387,1.08391
EUR/USD,20230901 00:32:28.014,1.08388,1.08391
EUR/USD,20230901 00:32:30.619,1.08387,1.08391
EUR/USD,20230901 00:32:33.757,1.08388,1.08391
EUR/USD,20230901 00:32:34.010,1.08388,1.08392
EUR/USD,20230901 00:32:35.017,1.08388,1.0839
EUR/USD,20230901 00:32:35.580,1.08388,1.08391
EUR/USD,20230901 00:32:39.747,1.08382,1.08395
EUR/USD,20230901 00:32:41.749,1.08388,1.08391
EUR/USD,20230901 00:32:44.408,1.08387,1.08391
EUR/USD,20230901 00:32:44.800,1.08386,1.08391
EUR/USD,20230901 00:32:45.288,1.08381,1.08395
EUR/USD,20230901 00:32:45.335,1.08385,1.08391
EUR/USD,20230901 00:32:45.572,1.08386,1.08391
EUR/USD,20230901 00:32:46.122,1.08385,1.0839
EUR/USD,20230901 00:32:46.578,1.08382,1.08395
EUR/USD,20230901 00:32:46.593,1.08386,1.0839
EUR/USD,20230901 00:32:46.625,1.08381,1.08397
EUR/USD,20230901 00:32:46.718,1.08386,1.0839
EUR/USD,20230901 00:32:47.281,1.08386,1.08391
EUR/USD,20230901 00:32:48.005,1.08382,1.08397
EUR/USD,20230901 00:32:48.021,1.08386,1.08391
EUR/USD,20230901 00:32:48.460,1.08387,1.08391
EUR/USD,20230901 00:32:49.413,1.08383,1.08397
EUR/USD,20230901 00:32:49.429,1.08387,1.08392
EUR/USD,20230901 00:32:49.460,1.08388,1.08392
EUR/USD,20230901 00:32:49.460,1.08383,1.08399
EUR/USD,20230901 00:32:49.476,1.08389,1.08393
EUR/USD,20230901 00:32:49.491,1.08389,1.08394
EUR/USD,20230901 00:32:49.491,1.08382,1.08401
EUR/USD,20230901 00:32:49.603,1.08384,1.08401
EUR/USD,20230901 00:32:49.603,1.08391,1.08394
EUR/USD,20230901 00:32:49.635,1.08387,1.08402
EUR/USD,20230901 00:32:49.650,1.08391,1.08396
EUR/USD,20230901 00:32:50.847,1.08392,1.08396
EUR/USD,20230901 00:32:55.082,1.08386,1.08402
EUR/USD,20230901 00:32:55.113,1.08386,1.08401
EUR/USD,20230901 00:32:55.129,1.08389,1.08392
EUR/USD,20230901 00:32:55.129,1.08384,1.08398
EUR/USD,20230901 00:32:55.160,1.08382,1.08396
EUR/USD,20230901 00:32:55.176,1.08389,1.08392
EUR/USD,20230901 00:32:55.192,1.0838,1.08394
EUR/USD,20230901 00:32:55.223,1.08385,1.0839
EUR/USD,20230901 00:32:55.317,1.0838,1.08396
EUR/USD,20230901 00:32:55.395,1.08385,1.0839
EUR/USD,20230901 00:33:00.423,1.08382,1.08395
EUR/USD,20230901 00:33:00.533,1.08385,1.0839
EUR/USD,20230901 00:33:01.158,1.0838,1.08396
EUR/USD,20230901 00:33:01.300,1.08385,1.0839
EUR/USD,20230901 00:33:03.402,1.08381,1.08395
EUR/USD,20230901 00:33:03.496,1.08385,1.0839
EUR/USD,20230901 00:33:03.683,1.08386,1.08391
EUR/USD,20230901 00:33:04.215,1.0838,1.08396
EUR/USD,20230901 00:33:04.324,1.08386,1.08391
EUR/USD,20230901 00:33:04.907,1.08381,1.08395
EUR/USD,20230901 00:33:04.907,1.08385,1.0839
EUR/USD,20230901 00:33:04.923,1.0838,1.08396
EUR/USD,20230901 00:33:05.063,1.08385,1.0839
EUR/USD,20230901 00:33:06.036,1.08381,1.08395
EUR/USD,20230901 00:33:06.130,1.08385,1.0839
EUR/USD,20230901 00:33:09.755,1.08381,1.08395
EUR/USD,20230901 00:33:10.929,1.08385,1.0839
EUR/USD,20230901 00:33:11.132,1.08386,1.08391
EUR/USD,20230901 00:33:11.148,1.08382,1.08396
EUR/USD,20230901 00:33:11.273,1.08386,1.08391
EUR/USD,20230901 00:33:11.401,1.08381,1.08397
EUR/USD,20230901 00:33:11.526,1.08386,1.08391
EUR/USD,20230901 00:33:11.903,1.0838,1.08397
EUR/USD,20230901 00:33:12.013,1.08386,1.08391
EUR/USD,20230901 00:33:13.031,1.08381,1.08397
EUR/USD,20230901 00:33:13.062,1.08386,1.08391
EUR/USD,20230901 00:33:13.974,1.08387,1.08391
EUR/USD,20230901 00:33:15.116,1.08386,1.08391
EUR/USD,20230901 00:33:16.291,1.08382,1.08396
EUR/USD,20230901 00:33:16.697,1.08381,1.08397
EUR/USD,20230901 00:33:16.807,1.08382,1.08396
EUR/USD,20230901 00:33:16.963,1.08381,1.08397
EUR/USD,20230901 00:33:17.026,1.08386,1.08391
EUR/USD,20230901 00:33:17.166,1.08382,1.08396
EUR/USD,20230901 00:33:17.401,1.08387,1.08391
EUR/USD,20230901 00:33:19.166,1.08381,1.08397
EUR/USD,20230901 00:33:19.260,1.08387,1.08391
EUR/USD,20230901 00:33:20.041,1.08382,1.08396
EUR/USD,20230901 00:33:20.057,1.08386,1.08391
EUR/USD,20230901 00:33:21.435,1.08387,1.08391
EUR/USD,20230901 00:33:23.035,1.08386,1.08391
EUR/USD,20230901 00:33:23.536,1.08386,1.0839
EUR/USD,20230901 00:33:23.536,1.08382,1.08395
EUR/USD,20230901 00:33:23.599,1.08386,1.08391
EUR/USD,20230901 00:33:26.031,1.08386,1.0839
EUR/USD,20230901 00:33:29.496,1.08386,1.08391
EUR/USD,20230901 00:33:31.943,1.08386,1.0839
EUR/USD,20230901 00:33:34.328,1.08386,1.08391
EUR/USD,20230901 00:33:35.617,1.08386,1.0839
EUR/USD,20230901 00:33:36.137,1.08385,1.0839
EUR/USD,20230901 00:33:37.672,1.08381,1.08396
EUR/USD,20230901 00:33:37.781,1.08385,1.0839
EUR/USD,20230901 00:33:38.208,1.08381,1.08394
EUR/USD,20230901 00:33:38.239,1.08385,1.0839
EUR/USD,20230901 00:33:39.224,1.08386,1.0839
EUR/USD,20230901 00:33:39.755,1.08381,1.08394
EUR/USD,20230901 00:33:40.242,1.08386,1.0839
EUR/USD,20230901 00:33:40.398,1.08385,1.0839
EUR/USD,20230901 00:33:41.321,1.08385,1.08389
EUR/USD,20230901 00:33:41.401,1.08385,1.0839
EUR/USD,20230901 00:33:42.092,1.08385,1.08387
EUR/USD,20230901 00:33:42.092,1.08378,1.08392
EUR/USD,20230901 00:33:42.123,1.08383,1.08386
EUR/USD,20230901 00:33:42.155,1.08377,1.08391
EUR/USD,20230901 00:33:42.170,1.08381,1.08386
EUR/USD,20230901 00:33:42.264,1.08376,1.0839
EUR/USD,20230901 00:33:42.295,1.08381,1.08386
EUR/USD,20230901 00:33:42.342,1.08381,1.08385
EUR/USD,20230901 00:33:42.405,1.08381,1.08386
EUR/USD,20230901 00:33:43.317,1.0838,1.08385
EUR/USD,20230901 00:33:44.526,1.08376,1.0839
EUR/USD,20230901 00:33:44.541,1.08381,1.08386
EUR/USD,20230901 00:33:49.311,1.08381,1.08385
EUR/USD,20230901 00:33:55.141,1.0838,1.08385
EUR/USD,20230901 00:33:56.458,1.08381,1.08385
EUR/USD,20230901 00:33:56.726,1.08382,1.08386
EUR/USD,20230901 00:33:56.898,1.08377,1.08389
EUR/USD,20230901 00:33:57.339,1.08382,1.08386
EUR/USD,20230901 00:33:57.873,1.08381,1.08386
EUR/USD,20230901 00:33:58.345,1.08377,1.08391
EUR/USD,20230901 00:33:58.345,1.08381,1.08386
EUR/USD,20230901 00:33:58.361,1.08383,1.08386
EUR/USD,20230901 00:33:58.361,1.08379,1.08392
EUR/USD,20230901 00:33:58.376,1.08385,1.08388
EUR/USD,20230901 00:33:58.376,1.08381,1.08394
EUR/USD,20230901 00:33:58.423,1.08381,1.08395
EUR/USD,20230901 00:33:58.439,1.08385,1.0839
EUR/USD,20230901 00:33:58.470,1.08386,1.0839
EUR/USD,20230901 00:33:58.470,1.08383,1.08395
EUR/USD,20230901 00:33:58.517,1.08387,1.08391
EUR/USD,20230901 00:33:59.321,1.08382,1.08395
EUR/USD,20230901 00:33:59.572,1.08387,1.08391
EUR/USD,20230901 00:33:59.650,1.08388,1.08391
EUR/USD,20230901 00:33:59.839,1.08383,1.08395
EUR/USD,20230901 00:33:59.870,1.08388,1.08391
EUR/USD,20230901 00:34:01.285,1.08388,1.08393
EUR/USD,20230901 00:34:01.722,1.08382,1.08395
EUR/USD,20230901 00:34:01.753,1.08383,1.08397
EUR/USD,20230901 00:34:01.800,1.08388,1.08393
EUR/USD,20230901 00:34:02.807,1.08384,1.08396
EUR/USD,20230901 00:34:02.995,1.08388,1.08393
EUR/USD,20230901 00:34:04.108,1.08385,1.08398
EUR/USD,20230901 00:34:04.124,1.08389,1.08393
EUR/USD,20230901 00:34:04.344,1.0839,1.08395
EUR/USD,20230901 00:34:05.500,1.08389,1.08394
EUR/USD,20230901 00:34:05.688,1.08384,1.08398
EUR/USD,20230901 00:34:06.047,1.08385,1.08398
EUR/USD,20230901 00:34:07.151,1.08384,1.08398
EUR/USD,20230901 00:34:07.167,1.08385,1.08398
EUR/USD,20230901 00:34:07.403,1.08389,1.08394
EUR/USD,20230901 00:34:07.576,1.08385,1.08397
EUR/USD,20230901 00:34:07.608,1.08388,1.08391
EUR/USD,20230901 00:34:08.018,1.08384,1.08398
EUR/USD,20230901 00:34:08.049,1.08385,1.08397
EUR/USD,20230901 00:34:08.158,1.08384,1.08398
EUR/USD,20230901 00:34:08.314,1.08385,1.08397
EUR/USD,20230901 00:34:08.627,1.08388,1.08392
EUR/USD,20230901 00:34:08.721,1.08388,1.08393
EUR/USD,20230901 00:34:09.584,1.08383,1.08396
EUR/USD,20230901 00:34:09.600,1.08388,1.08391
EUR/USD,20230901 00:34:09.756,1.08383,1.08396
EUR/USD,20230901 00:34:09.772,1.08382,1.08396
EUR/USD,20230901 00:34:09.834,1.08388,1.08391
EUR/USD,20230901 00:34:09.929,1.08387,1.08391
EUR/USD,20230901 00:34:11.008,1.08387,1.08392
EUR/USD,20230901 00:34:11.055,1.08388,1.08393
EUR/USD,20230901 00:34:11.086,1.08388,1.08391
EUR/USD,20230901 00:34:11.149,1.08383,1.08396
EUR/USD,20230901 00:34:11.227,1.08388,1.08392
EUR/USD,20230901 00:34:12.170,1.08382,1.08396
EUR/USD,20230901 00:34:12.186,1.08383,1.08396
EUR/USD,20230901 00:34:12.233,1.08388,1.08393
EUR/USD,20230901 00:34:12.279,1.08382,1.08396
EUR/USD,20230901 00:34:12.342,1.08388,1.08393
EUR/USD,20230901 00:34:12.436,1.08388,1.08392
EUR/USD,20230901 00:34:12.451,1.08388,1.08391
EUR/USD,20230901 00:34:13.170,1.08383,1.08396
EUR/USD,20230901 00:34:13.311,1.08382,1.08396
EUR/USD,20230901 00:34:13.420,1.08388,1.08391
EUR/USD,20230901 00:34:14.161,1.08383,1.08396
EUR/USD,20230901 00:34:14.193,1.08382,1.08396
EUR/USD,20230901 00:34:14.366,1.08388,1.08391
EUR/USD,20230901 00:34:19.139,1.08387,1.08391
EUR/USD,20230901 00:34:25.162,1.08383,1.08396
EUR/USD,20230901 00:34:25.365,1.08387,1.08391
EUR/USD,20230901 00:34:25.680,1.08386,1.08391
EUR/USD,20230901 00:34:26.199,1.08382,1.08396
EUR/USD,20230901 00:34:26.215,1.08386,1.08391
EUR/USD,20230901 00:34:29.157,1.08383,1.08396
EUR/USD,20230901 00:34:29.188,1.08385,1.08391
EUR/USD,20230901 00:34:30.068,1.08386,1.08391
EUR/USD,20230901 00:34:30.163,1.08382,1.08396
EUR/USD,20230901 00:34:30.194,1.08386,1.08391
EUR/USD,20230901 00:34:30.698,1.08383,1.08396
EUR/USD,20230901 00:34:30.918,1.08386,1.08391
EUR/USD,20230901 00:34:31.027,1.08382,1.08396
EUR/USD,20230901 00:34:31.169,1.08386,1.08391
EUR/USD,20230901 00:34:32.285,1.08383,1.08396
EUR/USD,20230901 00:34:32.285,1.08389,1.08393
EUR/USD,20230901 00:34:32.301,1.08383,1.08399
EUR/USD,20230901 00:34:32.317,1.08389,1.08394
EUR/USD,20230901 00:34:32.348,1.08389,1.08395
EUR/USD,20230901 00:34:34.027,1.08383,1.08398
EUR/USD,20230901 00:34:34.058,1.08383,1.08397
EUR/USD,20230901 00:34:34.074,1.08388,1.08392
EUR/USD,20230901 00:34:34.167,1.08384,1.08396
